"","ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"18619",133754,"Mohammed Abdelhak Zakaria (El-Gourch-)","Male",34,170,65,"Bahrain","BRN","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's Marathon","None"
"18620",133755,"Lucas Zakaria","Male",20,175,70,"Indonesia","INA","1992 Summer",1992,"Summer","Barcelona","Fencing","Fencing Men's epee, Individual","None"
"18621",133756,"Jzsef Zakaris","Male",28,175,70,"Hungary","HUN","1952 Summer",1952,"Summer","Helsinki","Football","Football Men's Football","Gold"
"18622",133757,"Mria Zakaris","Female",27,165,58,"Hungary","HUN","1980 Summer",1980,"Summer","Moskva","Canoeing","Canoeing Women's Kayak Doubles, 500 metres","Bronze"
"18623",133758,"Vardan Zakarjan","Male",29,164,51,"Germany","GER","2000 Summer",2000,"Summer","Sydney","Boxing","Boxing Men's Flyweight","None"
"18624",133759,"Muhammad Zakaullah","Male",26,174,65,"Pakistan","PAK","1984 Summer",1984,"Summer","Los Angeles","Sailing","Sailing Mixed Two Person Dinghy","None"
"18625",133760,"Tanja akelj","Female",23,159,56,"Slovenia","SLO","2012 Summer",2012,"Summer","London","Cycling","Cycling Women's Mountainbike, Cross-Country","None"
"18626",133760,"Tanja akelj","Female",27,159,56,"Slovenia","SLO","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling Women's Mountainbike, Cross-Country","None"
"18627",133761,"Oksana Volodymyrivna Zakharchuk","Female",24,180,80,"Ukraine","UKR","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's Shot Put","None"
"18628",133762,"Sergey Petrovich Zakharenko","Male",19,170,64,"Belarus","BLR","1994 Winter",1994,"Winter","Lillehammer","Nordic Combined","Nordic Combined Men's Individual","None"
"18629",133762,"Sergey Petrovich Zakharenko","Male",23,170,64,"Belarus","BLR","1998 Winter",1998,"Winter","Nagano","Nordic Combined","Nordic Combined Men's Individual","None"
"18630",133762,"Sergey Petrovich Zakharenko","Male",27,170,64,"Belarus","BLR","2002 Winter",2002,"Winter","Salt Lake City","Nordic Combined","Nordic Combined Men's Individual","None"
"18631",133762,"Sergey Petrovich Zakharenko","Male",27,170,64,"Belarus","BLR","2002 Winter",2002,"Winter","Salt Lake City","Nordic Combined","Nordic Combined Men's Sprint","None"
"18632",133763,"Valery Vladimirovich Zakharevich","Male",24,200,100,"Unified Team","EUN","1992 Summer",1992,"Summer","Barcelona","Fencing","Fencing Men's epee, Team","Bronze"
"18633",133763,"Valery Vladimirovich Zakharevich","Male",28,200,100,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing Men's epee, Individual","None"
"18634",133763,"Valery Vladimirovich Zakharevich","Male",28,200,100,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing Men's epee, Team","Silver"
"18635",133764,"Yury Ivanovich Zakharevich","Male",25,180,110,"Soviet Union","URS","1988 Summer",1988,"Summer","Seoul","Weightlifting","Weightlifting Men's Heavyweight II","Gold"
"18636",133765,"Inessa Valentinovna Zakharevskaya (-Jansen)","Female",27,184,82,"Belarus","BLR","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Women's Coxed Eights","None"
"18637",133766,"Khristina Zakhariadou","Female",17,163,57,"Greece","GRE","1992 Summer",1992,"Summer","Barcelona","Tennis","Tennis Women's Doubles","None"
"18638",133766,"Khristina Zakhariadou","Female",21,163,57,"Greece","GRE","1996 Summer",1996,"Summer","Atlanta","Tennis","Tennis Women's Doubles","None"
"18639",133766,"Khristina Zakhariadou","Female",29,163,57,"Greece","GRE","2004 Summer",2004,"Summer","Athina","Tennis","Tennis Women's Doubles","None"
"18640",133767,"Dimitrios Zakharias","Male",25,175,70,"Greece","GRE","1936 Summer",1936,"Summer","Berlin","Wrestling","Wrestling Men's Welterweight, Greco-Roman","None"
"18641",133768,"Kolyo Zakhariev","Male",28,178,77,"Bulgaria","BUL","1996 Summer",1996,"Summer","Atlanta","Shooting","Shooting Men's Air Pistol, 10 metres","None"
"18642",133768,"Kolyo Zakhariev","Male",28,178,77,"Bulgaria","BUL","1996 Summer",1996,"Summer","Atlanta","Shooting","Shooting Men's Free Pistol, 50 metres","None"
"18643",133769,"Roman Yaroslavovych Zakharkiv","Male",19,174,70,"Ukraine-2","UKR","2010 Winter",2010,"Winter","Vancouver","Luge","Luge Mixed (Men)'s Doubles","None"
"18644",133769,"Roman Yaroslavovych Zakharkiv","Male",23,174,70,"Ukraine","UKR","2014 Winter",2014,"Winter","Sochi","Luge","Luge Mixed (Men)'s Doubles","None"
"18645",133769,"Roman Yaroslavovych Zakharkiv","Male",23,174,70,"Ukraine","UKR","2014 Winter",2014,"Winter","Sochi","Luge","Luge Mixed Team Relay","None"
"18646",133770,"Georgios Zakharopoulos","Male",26,175,70,"Greece","GRE","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's Discus Throw","None"
"18647",133770,"Georgios Zakharopoulos","Male",26,175,70,"Greece","GRE","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's Javelin Throw","None"
"18648",133770,"Georgios Zakharopoulos","Male",26,175,70,"Greece","GRE","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's Pentathlon","None"
"18649",133770,"Georgios Zakharopoulos","Male",30,175,70,"Greece","GRE","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's Javelin Throw","None"
"18650",133771,"Nikolaos Zakharopoulos","Male",25,192,70,"Greece","GRE","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Men's 200 metres Breaststroke","None"
"18651",133772,"Spilios Zakharopoulos","Male",22,180,69,"Greece","GRE","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's 1,500 metres","None"
"18652",133772,"Spilios Zakharopoulos","Male",26,180,69,"Greece","GRE","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Men's 1,500 metres","None"
"18653",133773,"Aleksandr Sergeyevich Zakharov","Male",22,188,87,"Soviet Union","URS","1976 Summer",1976,"Summer","Montreal","Water Polo","Water Polo Men's Water Polo","None"
"18654",133774,"Anton Serhiyovych Zakharov","Male",18,176,74,"Ukraine","UKR","2004 Summer",2004,"Summer","Athina","Diving","Diving Men's Platform","None"
"18655",133774,"Anton Serhiyovych Zakharov","Male",18,176,74,"Ukraine","UKR","2004 Summer",2004,"Summer","Athina","Diving","Diving Men's Synchronized Platform","None"
"18656",133774,"Anton Serhiyovych Zakharov","Male",22,176,74,"Ukraine","UKR","2008 Summer",2008,"Summer","Beijing","Diving","Diving Men's Platform","None"
"18657",133774,"Anton Serhiyovych Zakharov","Male",26,176,74,"Ukraine","UKR","2012 Summer",2012,"Summer","London","Diving","Diving Men's Platform","None"
"18658",133775,"Artyom Alekseyevich Zakharov","Male",24,177,70,"Kazakhstan","KAZ","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling Men's Omnium","None"
"18659",133776,"Eduard Fyodorovich Zakharov","Male",21,178,68,"Russia","RUS","1996 Summer",1996,"Summer","Atlanta","Boxing","Boxing Men's Light-Welterweight","None"
"18660",133777,"Ilya Leonidovich Zakharov","Male",21,177,70,"Russia","RUS","2012 Summer",2012,"Summer","London","Diving","Diving Men's Springboard","Gold"
"18661",133777,"Ilya Leonidovich Zakharov","Male",21,177,70,"Russia","RUS","2012 Summer",2012,"Summer","London","Diving","Diving Men's Synchronized Springboard","Silver"
"18662",133777,"Ilya Leonidovich Zakharov","Male",21,177,70,"Russia","RUS","2012 Summer",2012,"Summer","London","Diving","Diving Men's Synchronized Platform","None"
"18663",133777,"Ilya Leonidovich Zakharov","Male",25,177,70,"Russia","RUS","2016 Summer",2016,"Summer","Rio de Janeiro","Diving","Diving Men's Springboard","None"
"18664",133777,"Ilya Leonidovich Zakharov","Male",25,177,70,"Russia","RUS","2016 Summer",2016,"Summer","Rio de Janeiro","Diving","Diving Men's Synchronized Springboard","None"
"18665",133778,"Konstantin Mikhaylovich Zakharov","Male",24,186,93,"Belarus","BLR","2010 Winter",2010,"Winter","Vancouver","Ice Hockey","Ice Hockey Men's Ice Hockey","None"
"18666",133779,"Leonid Zakharov","Male",25,175,70,"Soviet Union","URS","1956 Summer",1956,"Summer","Melbourne","Rowing","Rowing Men's Coxless Fours","None"
"18667",133780,"Nikita Vladimirovich Zakharov","Male",26,186,86,"Russia-3","RUS","2014 Winter",2014,"Winter","Sochi","Bobsleigh","Bobsleigh Men's Four","None"
"18668",133781,"Roman Pavlovich Zakharov","Male",23,175,70,"Soviet Union","URS","1952 Summer",1952,"Summer","Helsinki","Rowing","Rowing Men's Coxless Fours","None"
"18669",133782,"Ruslan Albertovich Zakharov","Male",22,173,72,"Russia","RUS","2010 Winter",2010,"Winter","Vancouver","Short Track Speed Skating","Short Track Speed Skating Men's 500 metres","None"
"18670",133782,"Ruslan Albertovich Zakharov","Male",22,173,72,"Russia","RUS","2010 Winter",2010,"Winter","Vancouver","Short Track Speed Skating","Short Track Speed Skating Men's 1,000 metres","None"
"18671",133782,"Ruslan Albertovich Zakharov","Male",22,173,72,"Russia","RUS","2010 Winter",2010,"Winter","Vancouver","Short Track Speed Skating","Short Track Speed Skating Men's 1,500 metres","None"
"18672",133782,"Ruslan Albertovich Zakharov","Male",26,173,72,"Russia","RUS","2014 Winter",2014,"Winter","Sochi","Short Track Speed Skating","Short Track Speed Skating Men's 5,000 metres Relay","Gold"
"18673",133783,"Vitaly Georgiyevich Zakharov","Male",28,180,70,"Belarus","BLR","1996 Summer",1996,"Summer","Atlanta","Fencing","Fencing Men's epee, Individual","None"
"18674",133783,"Vitaly Georgiyevich Zakharov","Male",32,180,70,"Belarus","BLR","2000 Summer",2000,"Summer","Sydney","Fencing","Fencing Men's epee, Individual","None"
"18675",133783,"Vitaly Georgiyevich Zakharov","Male",32,180,70,"Belarus","BLR","2000 Summer",2000,"Summer","Sydney","Fencing","Fencing Men's epee, Team","None"
"18676",133784,"Yury Zakharov","Male",18,185,69,"Kyrgyzstan","KGZ","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 200 metres Backstroke","None"
"18677",133784,"Yury Zakharov","Male",22,185,69,"Kyrgyzstan","KGZ","2008 Summer",2008,"Summer","Beijing","Swimming","Swimming Men's 200 metres Individual Medley","None"
"18678",133785,"Yury Zakharov","Male",27,173,64,"Soviet Union","URS","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Men's 5,000 metres","None"
"18679",133786,"Halyna Petrivna Zakharova","Female",29,178,79,"Soviet Union","URS","1976 Summer",1976,"Summer","Montreal","Handball","Handball Women's Handball","Gold"
"18680",133787,"Larisa Zakharova","Female",17,170,63,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 200 metres Individual Medley","None"
"18681",133787,"Larisa Zakharova","Female",17,170,63,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 400 metres Individual Medley","None"
"18682",133787,"Larisa Zakharova","Female",17,170,63,"Soviet Union","URS","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Women's 4 x 100 metres Medley Relay","None"
"18683",133788,"Nadezhda Dmitriyevna Zakharova","Female",31,180,81,"Soviet Union","URS","1976 Summer",1976,"Summer","Montreal","Basketball","Basketball Women's Basketball","Gold"
"18684",133789,"Stella Heorhivna Zakharova (-Khlus)","Female",17,146,42,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Gymnastics","Gymnastics Women's Individual All-Around","None"
"18685",133789,"Stella Heorhivna Zakharova (-Khlus)","Female",17,146,42,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Gymnastics","Gymnastics Women's Team All-Around","Gold"
"18686",133789,"Stella Heorhivna Zakharova (-Khlus)","Female",17,146,42,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Gymnastics","Gymnastics Women's Floor Exercise","None"
"18687",133789,"Stella Heorhivna Zakharova (-Khlus)","Female",17,146,42,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Gymnastics","Gymnastics Women's Horse Vault","None"
"18688",133789,"Stella Heorhivna Zakharova (-Khlus)","Female",17,146,42,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Gymnastics","Gymnastics Women's Uneven Bars","None"
"18689",133789,"Stella Heorhivna Zakharova (-Khlus)","Female",17,146,42,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Gymnastics","Gymnastics Women's Balance Beam","None"
"18690",133790,"Svetlana Vladimirovna Zakharova (Vasilyeva-)","Female",33,160,46,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's Marathon","None"
"18691",133790,"Svetlana Vladimirovna Zakharova (Vasilyeva-)","Female",37,160,46,"Russia","RUS","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's Marathon","None"
"18692",133791,"Tetiana Pavlivna Zakharova-Nadyrova","Female",25,180,81,"Soviet Union","URS","1976 Summer",1976,"Summer","Montreal","Basketball","Basketball Women's Basketball","Gold"
"18693",133791,"Tetiana Pavlivna Zakharova-Nadyrova","Female",29,180,81,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Basketball","Basketball Women's Basketball","Gold"
"18694",133792,"Damir Zakhartdinov","Male",20,167,60,"Uzbekistan","UZB","1996 Summer",1996,"Summer","Atlanta","Wrestling","Wrestling Men's Bantamweight, Freestyle","None"
"18695",133792,"Damir Zakhartdinov","Male",24,167,60,"Uzbekistan","UZB","2000 Summer",2000,"Summer","Sydney","Wrestling","Wrestling Men's Featherweight, Freestyle","None"
"18696",133792,"Damir Zakhartdinov","Male",28,167,60,"Uzbekistan","UZB","2004 Summer",2004,"Summer","Athina","Wrestling","Wrestling Men's Lightweight, Freestyle","None"
"18697",133793,"Oleksandr Valeriyovych Zakharuk","Male",24,161,55,"Ukraine","UKR","2000 Summer",2000,"Summer","Sydney","Wrestling","Wrestling Men's Bantamweight, Freestyle","None"
"18698",133793,"Oleksandr Valeriyovych Zakharuk","Male",27,161,55,"Ukraine","UKR","2004 Summer",2004,"Summer","Athina","Wrestling","Wrestling Men's Featherweight, Freestyle","None"
"18699",133794,"Vasiliki Zakhou","Female",18,167,70,"Greece","GRE","2012 Summer",2012,"Summer","London","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group","None"
"18700",133795,"Krasimir Zakhov","Male",21,176,72,"Bulgaria","BUL","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Men's 100 metres Breaststroke","None"
"18701",133796,"Mohamed Selim Zaki","Male",27,175,70,"Egypt","EGY","1952 Summer",1952,"Summer","Helsinki","Equestrianism","Equestrianism Men's Jumping, Individual","None"
"18702",133796,"Mohamed Selim Zaki","Male",27,175,70,"Egypt","EGY","1952 Summer",1952,"Summer","Helsinki","Equestrianism","Equestrianism Men's Jumping, Team","None"
"18703",133796,"Mohamed Selim Zaki","Male",31,175,70,"Egypt","EGY","1956 Summer",1956,"Summer","Stockholm","Equestrianism","Equestrianism Mixed Jumping, Individual","None"
"18704",133796,"Mohamed Selim Zaki","Male",31,175,70,"Egypt","EGY","1956 Summer",1956,"Summer","Stockholm","Equestrianism","Equestrianism Mixed Jumping, Team","None"
"18705",133796,"Mohamed Selim Zaki","Male",36,175,70,"United Arab Republic","UAR","1960 Summer",1960,"Summer","Roma","Equestrianism","Equestrianism Mixed Jumping, Individual","None"
"18706",133796,"Mohamed Selim Zaki","Male",36,175,70,"United Arab Republic","UAR","1960 Summer",1960,"Summer","Roma","Equestrianism","Equestrianism Mixed Jumping, Team","None"
"18707",133797,"Tarek Zaki Riadh","Male",32,180,90,"Egypt","EGY","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Men's Air Pistol, 10 metres","None"
"18708",133797,"Tarek Zaki Riadh","Male",32,180,90,"Egypt","EGY","1992 Summer",1992,"Summer","Barcelona","Shooting","Shooting Men's Free Pistol, 50 metres","None"
"18709",133797,"Tarek Zaki Riadh","Male",40,180,90,"Egypt","EGY","2000 Summer",2000,"Summer","Sydney","Shooting","Shooting Men's Air Pistol, 10 metres","None"
"18710",133797,"Tarek Zaki Riadh","Male",40,180,90,"Egypt","EGY","2000 Summer",2000,"Summer","Sydney","Shooting","Shooting Men's Free Pistol, 50 metres","None"
"18711",133798,"Marat Sagitovich Zakirov","Male",26,179,82,"Russia","RUS","2000 Summer",2000,"Summer","Sydney","Water Polo","Water Polo Men's Water Polo","Silver"
"18712",133798,"Marat Sagitovich Zakirov","Male",30,179,82,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Water Polo","Water Polo Men's Water Polo","Bronze"
"18713",133799,"Sanzhar Zakirov","Male",21,172,60,"Uzbekistan","UZB","2004 Summer",2004,"Summer","Athina","Judo","Judo Men's Extra-Lightweight","None"
"18714",133800,"Awad Zakka","Male",25,175,70,"Libya","LBA","1980 Summer",1980,"Summer","Moskva","Volleyball","Volleyball Men's Volleyball","None"
"18715",133801,"Miloud Zakka","Male",25,175,70,"Libya","LBA","1980 Summer",1980,"Summer","Moskva","Volleyball","Volleyball Men's Volleyball","None"
"18716",133802,"Ameen Zakkar","Male",22,195,100,"Qatar","QAT","2016 Summer",2016,"Summer","Rio de Janeiro","Handball","Handball Men's Handball","None"
"18717",133803,"Janez Zakotnik","Male",22,187,79,"Yugoslavia","YUG","1972 Summer",1972,"Summer","Munich","Cycling","Cycling Men's Road Race, Individual","None"
"18718",133803,"Janez Zakotnik","Male",22,187,79,"Yugoslavia","YUG","1972 Summer",1972,"Summer","Munich","Cycling","Cycling Men's 100 kilometres Team Time Trial","None"
"18719",133804,"Boris ""Borek"" Zakouil","Male",25,180,85,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Men's Downhill","None"
"18720",133804,"Boris ""Borek"" Zakouil","Male",25,180,85,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Men's Super G","None"
"18721",133804,"Boris ""Borek"" Zakouil","Male",25,180,85,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Men's Giant Slalom","None"
"18722",133804,"Boris ""Borek"" Zakouil","Male",25,180,85,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Men's Combined","None"
"18723",133804,"Boris ""Borek"" Zakouil","Male",29,180,85,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Men's Downhill","None"
"18724",133805,"Petra Zakouilov","Female",23,170,68,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Women's Giant Slalom","None"
"18725",133805,"Petra Zakouilov","Female",23,170,68,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Women's Slalom","None"
"18726",133805,"Petra Zakouilov","Female",23,170,68,"Czech Republic","CZE","2002 Winter",2002,"Winter","Salt Lake City","Alpine Skiing","Alpine Skiing Women's Combined","None"
"18727",133805,"Petra Zakouilov","Female",27,170,68,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Women's Giant Slalom","None"
"18728",133805,"Petra Zakouilov","Female",27,170,68,"Czech Republic","CZE","2006 Winter",2006,"Winter","Torino","Alpine Skiing","Alpine Skiing Women's Slalom","None"
